incident_id,date,description,city,state,location,attack_type,ideology,group,case_number,heat_map_id,source,processed_date,predicted_term,predicted_term_machine,confidence,base_similarity,frequency_in_training,related_terms,method,secondary_matches,manual_term,is_correct,confidence_level,year,month,quarter,description_short
71208,2024-04-19,"A Jewish person received an email that said, ""the Holocaust should be repeated.""",Sacramento,California,"Sacramento, California",Antisemitic Incident: Harassment,,,157446,71208,raw,2025-12-16,Muh Holocaust,Slogans / Code words,0.5316558125813802,0.5313224792480469,0,[],graph_enhanced,"[{'term': 'Bradley Smith', 'score': 0.4881763458251953}, {'term': 'Holocaust Denial', 'score': 0.4824690520763397}]",Antisemitism,0,Medium,2024,4,2,"A Jewish person received an email that said, ""the Holocaust should be repeated."""
71209,2024-03-23,A business was vandalized with a swastika.,Silver City,New Mexico,"Silver City, New Mexico",Antisemitic Incident: Vandalism,,,157438,71209,raw,2025-12-16,Swastika,Numbers / Symbols,0.5654423200289408,0.5317756533622742,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.49998393654823303}, {'term': 'Operation Kristallnacht', 'score': 0.4998456835746765}]",Antisemitism,0,Medium,2024,3,1,A business was vandalized with a swastika.
71210,2024-05-02,A student made an antisemitic comment about Hitler to a Jewish classmate during recess.,Wheat Ridge,Colorado,"Wheat Ridge, Colorado",Antisemitic Incident: Harassment,,,157440,71210,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.4535926524003347,0.4532593190670013,0,[],graph_enhanced,"[{'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.4120609164237976}, {'term': 'The Secret Relationship Between Blacks and Jews', 'score': 0.4052102565765381}]",Antisemitism,0,Low,2024,5,2,A student made an antisemitic comment about Hitler to a Jewish classmate during recess.
71211,2024-11-20,Swastika graffiti was located on a playground at an elementary school.,Warwick,Rhode Island,"Warwick, Rhode Island",Antisemitic Incident: Vandalism,,,157458,71211,raw,2025-12-16,Swastika,Numbers / Symbols,0.5003329776922861,0.4666663110256195,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.4648462235927582}, {'term': 'Hakenkreuz Skinheads', 'score': 0.456430584192276}]",Antisemitism,0,Medium,2024,11,4,Swastika graffiti was located on a playground at an elementary school.
71212,2024-08-31,"An individual in a passing car yelled, ""Fucking Jew bastards"" at a Jewish family on a walk.",Pawtucket,Rhode Island,"Pawtucket, Rhode Island",Antisemitic Incident: Harassment,,,157452,71212,raw,2025-12-16,Jew-ish,Slogans / Code words,0.5376112424532572,0.5039445757865906,0,[],graph_enhanced,"[{'term': 'Brother Nathanael', 'score': 0.4715404808521271}, {'term': 'Zionazi', 'score': 0.45772767066955566}]",Antisemitism,0,Medium,2024,8,3,"An individual in a passing car yelled, ""Fucking Jew bastards"" at a Jewish family on a walk."
71213,2024-06-24,Swastika graffiti was found along a bike path.,Cranston,Rhode Island,"Cranston, Rhode Island",Antisemitic Incident: Vandalism,,,157444,71213,raw,2025-12-16,Swastika,Numbers / Symbols,0.5931392871538798,0.5594726204872131,0,[],graph_enhanced,"[{'term': 'Hakenkreuz Skinheads', 'score': 0.5191023945808411}, {'term': 'Burning Neo-Nazi Symbols', 'score': 0.5056599378585815}]",Antisemitism,0,Medium,2024,6,2,Swastika graffiti was found along a bike path.
71214,2024-01-06,A swastika and antisemitic graffiti were found on a pillar in front of a residential building.,Evanston,Illinois,"Evanston, Illinois",Antisemitic Incident: Vandalism,,,157445,71214,raw,2025-12-16,Swastika,Numbers / Symbols,0.6015698595046997,0.5345698595046997,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.4788933992385864}, {'term': 'SS Hand Sign Symbol', 'score': 0.4510572850704193}]",Antisemitism,0,Medium,2024,1,1,A swastika and antisemitic graffiti were found on a pillar in front of a residential building.
71215,2024-04-12,"An individual called a synagogue, played a recording of a speech from Hitler and then said, ""Fuck the Jews.""",Cranston,Rhode Island,"Cranston, Rhode Island",Antisemitic Incident: Harassment,,,157443,71215,raw,2025-12-16,Brother Nathanael,People,0.5444441679318746,0.5441108345985413,0,[],graph_enhanced,"[{'term': 'Jew coup', 'score': 0.5438863635063171}, {'term': 'Operation Kristallnacht', 'score': 0.5304130911827087}]",Antisemitism,0,Medium,2024,4,2,"An individual called a synagogue, played a recording of a speech from Hitler and then said, ""Fuck the Jews."""
71216,2024-02-27,City council members received antisemitic postcards in the mail.,Evanston,Illinois,"Evanston, Illinois",Antisemitic Incident: Harassment,,,157464,71216,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.4320855978329976,0.4317522644996643,0,[],graph_enhanced,"[{'term': 'U.S. Palestinian Community Network (USPCN)', 'score': 0.41739872097969055}, {'term': 'Jew coup', 'score': 0.3939371407032013}]",Antisemitism,0,Low,2024,2,1,City council members received antisemitic postcards in the mail.
71217,2024-02-10,"An individual was called, ""Dirty Jew.""",Evanston,Illinois,"Evanston, Illinois",Antisemitic Incident: Harassment,,,157451,71217,raw,2025-12-16,Jew-ish,Slogans / Code words,0.7076445503234863,0.6406445503234863,0,[],graph_enhanced,"[{'term': 'Zionazi', 'score': 0.5611802339553833}, {'term': 'Jew coup', 'score': 0.5492666363716125}]",Antisemitism,0,Medium,2024,2,1,"An individual was called, ""Dirty Jew."""
71218,2024-05-15,Antisemitic stickers were placed outside of an elementary school.,East Greenwich,Rhode Island,"East Greenwich, Rhode Island",Antisemitic Incident: Vandalism,,,157455,71218,raw,2025-12-16,Operation Kristallnacht,Incidents / Events,0.5240688565572102,0.523735523223877,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.5052004456520081}, {'term': 'Da Goyim Know', 'score': 0.4835168719291687}]",Antisemitism,0,Medium,2024,5,2,Antisemitic stickers were placed outside of an elementary school.
71219,2024-04-22,An individual received an antisemitic letter from neo-Nazi group.,Evanston,Illinois,"Evanston, Illinois",Antisemitic Incident: Harassment,,,157469,71219,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5224759224255879,0.5221425890922546,0,[],graph_enhanced,"[{'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.5085474848747253}, {'term': 'Henry Herskovitz', 'score': 0.4912257790565491}]",Antisemitism,0,Medium,2024,4,2,An individual received an antisemitic letter from neo-Nazi group.
71220,2024-08-15,A synagogue received an antisemitic bomb threat.,Evanston,Illinois,"Evanston, Illinois",Antisemitic Incident: Harassment,,,157472,71220,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.554411614259084,0.5540782809257507,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337990522384644}, {'term': 'Operation Kristallnacht', 'score': 0.530202329158783}]",Antisemitism,0,Medium,2024,8,3,A synagogue received an antisemitic bomb threat.
71221,2024-01-18,"A student at Savannah College of Art and Design sent their Jewish roommate an unprompted text message with offensive and accusatory comments about the war in Gaza. The message included, ""You should know the horrible shit the Nazis did to your people, how they dehumanized you, wanted to eradicate you because of racist views and beliefs. So the fact that you're ignorant to what's going on to the Palestinians is crazy"" and ""Why are you kissing the boots of colonizers?""",Savannah,Georgia,"Savannah, Georgia",Antisemitic Incident: Harassment,,,157502,71221,raw,2025-12-16,Stop Zionist Hate,Groups / Movements,0.4971337858041127,0.4968004524707794,0,[],graph_enhanced,"[{'term': 'Jon Minadeo II', 'score': 0.4755287170410156}, {'term': 'Zionazi', 'score': 0.4686984419822693}]",Antisemitism,0,Low,2024,1,1,"A student at Savannah College of Art and Design sent their Jewish roommate an unprompted text message with offensive and accusatory comments about the war in Gaza. The message included, ""You should know the horrible shit the Nazis did to your people, how they dehumanized you, wanted to eradicate you because of racist views and beliefs. So the fact that you're ignorant to what's going on to the Palestinians is crazy"" and ""Why are you kissing the boots of colonizers?"""
71222,2024-02-03,"A student at Smith College said to other students that if one is a ""Zionist"" they are a ""bad person.""",Northampton,Massachusetts,"Northampton, Massachusetts",Antisemitic Incident: Harassment,,,157503,71222,raw,2025-12-16,Zionazi,Slogans / Code words,0.6412482821146647,0.607581615447998,0,[],graph_enhanced,"[{'term': 'Jew-ish', 'score': 0.5546638369560242}, {'term': 'Stop Zionist Hate', 'score': 0.5431715250015259}]",Antisemitism,0,Medium,2024,2,1,"A student at Smith College said to other students that if one is a ""Zionist"" they are a ""bad person."""
71224,2024-04-02,"A sign was pasted on a building on the campus of the University of Maryland that read: ""Respect existence or expect resistance,"" a slogan commonly used to support Hamas's October 7, 2023, terrorist attack.",College Park,Maryland,"College Park, Maryland",Antisemitic Incident: Vandalism,,,157506,71224,raw,2025-12-16,Baqiya wa Tatamadad,Slogans / Code words,0.5257229172388712,0.4920562505722046,0,[],graph_enhanced,"[{'term': 'Inverted Red Triangle', 'score': 0.48944759368896484}, {'term': 'Molon Labe', 'score': 0.47415709495544434}]",Antisemitism,0,Medium,2024,4,2,"A sign was pasted on a building on the campus of the University of Maryland that read: ""Respect existence or expect resistance,"" a slogan commonly used to support Hamas's October 7, 2023, terrorist attack."
71225,2024-03-05,"An individual approached a group of Jewish people in front of a Kosher market, made antisemitic remarks and pointed a gun at one of the victims.",Sunny Isles Beach,Florida,"Sunny Isles Beach, Florida",Antisemitic Incident: Assault,,,157490,71225,raw,2025-12-16,Jersey City Kosher Market Shooting,Incidents / Events,0.7025937083562215,0.7022603750228882,0,[],graph_enhanced,"[{'term': 'David Anderson', 'score': 0.571150541305542}, {'term': 'Antisemitism', 'score': 0.5445270538330078}]",Antisemitism,0,Medium,2024,3,1,"An individual approached a group of Jewish people in front of a Kosher market, made antisemitic remarks and pointed a gun at one of the victims."
71226,2024-03-11,Antisemitic messages were written on pieces of cardboard and placed on a parked car.,Evanston,Illinois,"Evanston, Illinois",Antisemitic Incident: Harassment,,,157465,71226,raw,2025-12-16,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5037602427800496,0.5034269094467163,0,[],graph_enhanced,"[{'term': 'Operation Kristallnacht', 'score': 0.47733694314956665}, {'term': 'Da Goyim Know', 'score': 0.4721372425556183}]",Antisemitism,0,Medium,2024,3,1,Antisemitic messages were written on pieces of cardboard and placed on a parked car.
71227,2024-05-08,An individual received a letter containing an antisemitic application for membership in a neo-Nazi group.,Evanston,Illinois,"Evanston, Illinois",Antisemitic Incident: Harassment,,,157471,71227,raw,2025-12-16,Goyim Defense League,Groups / Movements,0.5094920658270518,0.4758253991603851,0,[],graph_enhanced,"[{'term': 'Antisemitism', 'score': 0.46808141469955444}, {'term': 'Neo-Nazi', 'score': 0.46783849596977234}]",Antisemitism,0,Medium,2024,5,2,An individual received a letter containing an antisemitic application for membership in a neo-Nazi group.
71228,2024-09-23,"Local public officials received an email with the subject line: ""Jews Traitors Supremacists Scum."" The email read: ""We The People are anti-Jew. We The People are anti-Zionist...Jews support in non-Jew nations all the behaviors that destroy nations: LGBTQ, Open Borders, Race Mixing, Hatred of Ancestors, Hatred of Freedom Constitution, Hatred of Religion, Separation of Church State. Jews support in Israel (that We The People have to fund with taxes) a nasty Racist Jew Theocracy of pure evil, genocide, anti-Christian, anti-Islam, anti-European, etc.""",Evanston,Illinois,"Evanston, Illinois",Antisemitic Incident: Harassment,,,157475,71228,raw,2025-12-16,Jew coup,Slogans / Code words,0.5735644343694051,0.5732311010360718,0,[],graph_enhanced,"[{'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.5563837289810181}, {'term': 'Israel Shamir', 'score': 0.5540327429771423}]",Antisemitism,0,Medium,2024,9,3,"Local public officials received an email with the subject line: ""Jews Traitors Supremacists Scum."" The email read: ""We The People are anti-Jew. We The People are anti-Zionist...Jews support in non-Jew nations all the behaviors that destroy nations: LGBTQ, Open Borders, Race Mixing, Hatred of Ancestors, Hatred of Freedom Constitution, Hatred of Religion, Separation of Church State. Jews support in Israel (that We The People have to fund with taxes) a nasty Racist Jew Theocracy of pure evil, genoc"
71229,2024-10-16,A synagogue received a phone call from an individual who made veiled threats related to the upcoming holidays.,Evanston,Illinois,"Evanston, Illinois",Antisemitic Incident: Harassment,,,157478,71229,raw,2025-12-16,Synagogue of Satan,"Slogans / Code words, Key Concepts / Definitions",0.4896214547952016,0.4892881214618683,0,[],graph_enhanced,"[{'term': 'Jew coup', 'score': 0.4548148214817047}, {'term': 'Israel Shamir', 'score': 0.44790783524513245}]",Antisemitism,0,Low,2024,10,4,A synagogue received a phone call from an individual who made veiled threats related to the upcoming holidays.
71230,2024-09-09,A swastika was spray-painted on a street.,Spokane,Washington,"Spokane, Washington",Antisemitic Incident: Vandalism,,,157487,71230,raw,2025-12-16,Swastika,Numbers / Symbols,0.6350733601252238,0.6014066934585571,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.5397555232048035}, {'term': 'Hakenkreuz Skinheads', 'score': 0.5246434211730957}]",Antisemitism,0,Medium,2024,9,3,A swastika was spray-painted on a street.
71231,2024-07-15,"An individual in a car played Nazi music, performed a Nazi salute and made antisemitic remarks.",Tampa,Florida,"Tampa, Florida",Antisemitic Incident: Harassment,,,157507,71231,raw,2025-12-16,Richard Baumhammers,People,0.5409718735218048,0.4739718735218048,0,[],graph_enhanced,"[{'term': 'Frazier Glenn Miller', 'score': 0.45672568678855896}, {'term': 'Paul Fromm', 'score': 0.45325011014938354}]",Antisemitism,0,Medium,2024,7,3,"An individual in a car played Nazi music, performed a Nazi salute and made antisemitic remarks."
71233,2024-05-13,"Individuals reportedly chanted, ""Gas the Jews"" at a Brooklyn Law School graduation ceremony.",Brooklyn,New York,"Brooklyn, New York",Antisemitic Incident: Harassment,,,157492,71233,raw,2025-12-16,Jew coup,Slogans / Code words,0.5285027864774068,0.5281694531440735,0,[],graph_enhanced,"[{'term': 'Dancing Israelis', 'score': 0.4955681264400482}, {'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.4691579341888428}]",Antisemitism,0,Medium,2024,5,2,"Individuals reportedly chanted, ""Gas the Jews"" at a Brooklyn Law School graduation ceremony."
71234,2024-05-02,"Harassing social media posts were circulated depicting Jewish Illinois State University students, calling the students, ""Known Zionists"" and ""bigots.""",Normal,Illinois,"Normal, Illinois",Antisemitic Incident: Harassment,,,157494,71234,raw,2025-12-16,Stop Zionist Hate,Groups / Movements,0.5811597946484883,0.580826461315155,0,[],graph_enhanced,"[{'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.5191100835800171}, {'term': 'The Barnes Review (TBR)', 'score': 0.48691245913505554}]",Antisemitism,0,Medium,2024,5,2,"Harassing social media posts were circulated depicting Jewish Illinois State University students, calling the students, ""Known Zionists"" and ""bigots."""
71235,2024-03-19,"An instructor at Northeastern University reportedly said to students, including at least one Jewish student, that America has a ""Holocaust remembrance culture"" that allows Jews to victimize themselves. The instructor also referred to Israeli hostages taken by Hamas as ""quote unquote hostages.""",Boston,Massachusetts,"Boston, Massachusetts",Antisemitic Incident: Harassment,,,157496,71235,raw,2025-12-16,Israel Shamir,People,0.5599544885953267,0.5596211552619934,0,[],graph_enhanced,"[{'term': 'Muh Holocaust', 'score': 0.5565062761306763}, {'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.5350626111030579}]",Antisemitism,0,Medium,2024,3,1,"An instructor at Northeastern University reportedly said to students, including at least one Jewish student, that America has a ""Holocaust remembrance culture"" that allows Jews to victimize themselves. The instructor also referred to Israeli hostages taken by Hamas as ""quote unquote hostages."""
71236,2024-04-27,"A building on the campus of Northwestern University was vandalized with: ""Death 2 Israel.""",Evanston,Illinois,"Evanston, Illinois",Antisemitic Incident: Vandalism,,,157498,71236,raw,2025-12-16,Operation Kristallnacht,Incidents / Events,0.5115116480191548,0.5111783146858215,0,[],graph_enhanced,"[{'term': 'Zionazi', 'score': 0.5062273740768433}, {'term': '""Pestilence from Heaven""', 'score': 0.48439332842826843}]",Antisemitism,0,Medium,2024,4,2,"A building on the campus of Northwestern University was vandalized with: ""Death 2 Israel."""
71237,2024-03-27,"An individual left several antisemitic comments on posts from the Ohio State University student newspaper. These comments included statements that the October 7, 2023, terrorist attack was justified and that all Zionists are ""terrorists"" and ""bastards.""",Columbus,Ohio,"Columbus, Ohio",Antisemitic Incident: Harassment,,,157499,71237,raw,2025-12-16,Stop Zionist Hate,Groups / Movements,0.6016548517545064,0.6013215184211731,0,[],graph_enhanced,"[{'term': 'Israel Shamir', 'score': 0.5691980719566345}, {'term': 'Kevin Barrett', 'score': 0.5684199929237366}]",Antisemitism,0,Medium,2024,3,1,"An individual left several antisemitic comments on posts from the Ohio State University student newspaper. These comments included statements that the October 7, 2023, terrorist attack was justified and that all Zionists are ""terrorists"" and ""bastards."""
71238,2024-03-27,A student at Roosevelt University reportedly displayed a swastika tattoo on their hand.,Chicago,Illinois,"Chicago, Illinois",Antisemitic Incident: Harassment,,,157500,71238,raw,2025-12-16,Swastika,Numbers / Symbols,0.6082545800209045,0.5412545800209045,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.48295992612838745}, {'term': 'Syringe Swastika', 'score': 0.47195175290107727}]",Antisemitism,0,Medium,2024,3,1,A student at Roosevelt University reportedly displayed a swastika tattoo on their hand.
71239,2024-03-26,A group of anti-Israel protesters heckled a rabbi at Rutgers University while he was reciting a prayer.,New Brunswick,New Jersey,"New Brunswick, New Jersey",Antisemitic Incident: Harassment,,,157501,71239,raw,2025-12-16,Zionazi,Slogans / Code words,0.3714622798760732,0.3711289465427398,0,[],graph_enhanced,"[{'term': 'Antisemitism', 'score': 0.3486695885658264}, {'term': 'Betar USA', 'score': 0.32797229290008545}]",Antisemitism,0,Low,2024,3,1,A group of anti-Israel protesters heckled a rabbi at Rutgers University while he was reciting a prayer.
71241,2024-02-29,"A middle school student wrote an antisemitic comment on a classmate's paper that read: "" Student's name gasses Jews."" The second student responded with another antisemitic comment.",Gaithersburg,Maryland,"Gaithersburg, Maryland",Antisemitic Incident: Harassment,,,157720,71241,raw,2025-12-16,((())),Numbers / Symbols,0.5240743997891744,0.5237410664558411,0,[],graph_enhanced,"[{'term': 'Antisemitism', 'score': 0.5040023922920227}, {'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.48518088459968567}]",Antisemitism,0,Medium,2024,2,1,"A middle school student wrote an antisemitic comment on a classmate's paper that read: "" Student's name gasses Jews."" The second student responded with another antisemitic comment."
71242,2024-03-19,"An elementary school student said, ""the Jewish religion is stupid"" to a classmate.",Gaithersburg,Maryland,"Gaithersburg, Maryland",Antisemitic Incident: Harassment,,,157722,71242,raw,2025-12-16,Jew-ish,Slogans / Code words,0.4635694566567739,0.4632361233234405,0,[],graph_enhanced,"[{'term': 'Antisemitism', 'score': 0.44550004601478577}, {'term': 'Israel Shamir', 'score': 0.4326356053352356}]",Antisemitism,0,Low,2024,3,1,"An elementary school student said, ""the Jewish religion is stupid"" to a classmate."
71243,2024-04-12,Graffiti featuring swastikas and racist slurs was found on a desk in a middle school.,Gaithersburg,Maryland,"Gaithersburg, Maryland",Antisemitic Incident: Vandalism,,,157724,71243,raw,2025-12-16,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5284227990309397,0.494756132364273,0,[],graph_enhanced,"[{'term': 'Hakenkreuz Skinheads', 'score': 0.48322594165802}, {'term': 'Swastika', 'score': 0.4748363792896271}]",Antisemitism,0,Medium,2024,4,2,Graffiti featuring swastikas and racist slurs was found on a desk in a middle school.
71244,2024-05-02,"Two desks at a middle school were vandalized with swastika graffiti and: ""Everybody is a fag.""",Gaithersburg,Maryland,"Gaithersburg, Maryland",Antisemitic Incident: Vandalism,,,157725,71244,raw,2025-12-16,Da Goyim Know,Slogans / Code words,0.5050568842093149,0.4713902175426483,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.4610952138900757}, {'term': 'Civnatfags', 'score': 0.44818317890167236}]",Antisemitism,0,Medium,2024,5,2,"Two desks at a middle school were vandalized with swastika graffiti and: ""Everybody is a fag."""
71245,2024-05-15,A swastika was drawn on a table at a middle school.,Gaithersburg,Maryland,"Gaithersburg, Maryland",Antisemitic Incident: Vandalism,,,157726,71245,raw,2025-12-16,Swastika,Numbers / Symbols,0.6490364356040954,0.5820364356040955,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.484535276889801}, {'term': 'Imperial German Flag (symbol)', 'score': 0.45627591013908386}]",Antisemitism,0,Medium,2024,5,2,A swastika was drawn on a table at a middle school.
71246,2024-09-18,"Graffiti was found on a desk at a middle school that included a swastika and the message: ""No Jews.""",Gaithersburg,Maryland,"Gaithersburg, Maryland",Antisemitic Incident: Vandalism,,,157727,71246,raw,2025-12-16,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5758026801745096,0.542136013507843,0,[],graph_enhanced,"[{'term': 'Swastika', 'score': 0.4991343319416046}, {'term': 'Da Goyim Know', 'score': 0.4937915503978729}]",Antisemitism,0,Medium,2024,9,3,"Graffiti was found on a desk at a middle school that included a swastika and the message: ""No Jews."""
71247,2024-12-19,Two swastikas were drawn on a window sill in a middle school classroom.,Silver Spring,Maryland,"Silver Spring, Maryland",Antisemitic Incident: Vandalism,,,157728,71247,raw,2025-12-16,Swastika,Numbers / Symbols,0.6365729851722717,0.5695729851722717,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.5025255084037781}, {'term': 'Syringe Swastika', 'score': 0.46262556314468384}]",Antisemitism,0,Medium,2024,12,4,Two swastikas were drawn on a window sill in a middle school classroom.
71248,2024-12-13,A piece of paper with a swastika was placed in a bathroom at a high school.,Gaithersburg,Maryland,"Gaithersburg, Maryland",Antisemitic Incident: Harassment,,,157729,71248,raw,2025-12-16,Swastika,Numbers / Symbols,0.616066690603892,0.5824000239372253,0,[],graph_enhanced,"[{'term': 'Syringe Swastika', 'score': 0.47620660066604614}, {'term': 'Hakenkreuz Skinheads', 'score': 0.46639928221702576}]",Antisemitism,0,Medium,2024,12,4,A piece of paper with a swastika was placed in a bathroom at a high school.
71249,2024-10-24,An individual yelled antisemitic slurs and threats at a person waiting at a bus stop.,Silver Spring,Maryland,"Silver Spring, Maryland",Antisemitic Incident: Harassment,,,157891,71249,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.450051453034083,0.4163847863674164,0,[],graph_enhanced,"[{'term': 'Richard Baumhammers', 'score': 0.4098484218120575}, {'term': 'Hate crime', 'score': 0.4088686406612396}]",Antisemitism,0,Low,2024,10,4,An individual yelled antisemitic slurs and threats at a person waiting at a bus stop.
71250,2024-08-26,Antisemitic graffiti was spray-painted on the street in front of a store.,Bethesda,Maryland,"Bethesda, Maryland",Antisemitic Incident: Vandalism,,,157893,71250,raw,2025-12-16,Jersey City Kosher Market Shooting,Incidents / Events,0.5803960525194803,0.5467293858528137,0,[],graph_enhanced,"[{'term': 'Operation Kristallnacht', 'score': 0.5046395063400269}, {'term': 'Zionazi', 'score': 0.49333852529525757}]",Antisemitism,0,Medium,2024,8,3,Antisemitic graffiti was spray-painted on the street in front of a store.
71251,2024-08-19,Antisemitic graffiti was found on a sidewalk.,Silver Spring,Maryland,"Silver Spring, Maryland",Antisemitic Incident: Vandalism,,,157895,71251,raw,2025-12-16,Zionazi,Slogans / Code words,0.4742840770085653,0.4739507436752319,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.4684087038040161}, {'term': '((()))', 'score': 0.4564991295337677}]",Antisemitism,0,Low,2024,8,3,Antisemitic graffiti was found on a sidewalk.
71252,2024-08-12,Antisemitic graffiti was spray-painted on a sidewalk.,Rockville,Maryland,"Rockville, Maryland",Antisemitic Incident: Vandalism,,,157896,71252,raw,2025-12-16,Operation Kristallnacht,Incidents / Events,0.4930683616002401,0.4927350282669067,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.4889791011810303}, {'term': 'Zionazi', 'score': 0.4865590035915375}]",Antisemitism,0,Low,2024,8,3,Antisemitic graffiti was spray-painted on a sidewalk.
71253,2024-08-11,An antisemitic message was spray-painted on a road.,Bethesda,Maryland,"Bethesda, Maryland",Antisemitic Incident: Vandalism,,,157897,71253,raw,2025-12-16,Zionazi,Slogans / Code words,0.585923012415568,0.5522563457489014,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.5242165923118591}, {'term': 'Da Goyim Know', 'score': 0.5197632908821106}]",Antisemitism,0,Medium,2024,8,3,An antisemitic message was spray-painted on a road.
71254,2024-05-09,A swastika was drawn on a tree in a public area.,Potomac,Maryland,"Potomac, Maryland",Antisemitic Incident: Vandalism,,,157899,71254,raw,2025-12-16,Swastika,Numbers / Symbols,0.6443380994796752,0.5773380994796753,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.5096176862716675}, {'term': 'Nazi Eagle', 'score': 0.4857052266597748}]",Antisemitism,0,Medium,2024,5,2,A swastika was drawn on a tree in a public area.
71255,2024-04-15,A middle school student made antisemitic comments to a classmate.,Silver Spring,Maryland,"Silver Spring, Maryland",Antisemitic Incident: Harassment,,,157790,71255,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5010881665547688,0.5007548332214355,0,[],graph_enhanced,"[{'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.4166080355644226}, {'term': 'Zionazi', 'score': 0.3992161452770233}]",Antisemitism,0,Medium,2024,4,2,A middle school student made antisemitic comments to a classmate.
71256,2024-04-14,Swastika graffiti was found in chalk on a door at an elementary school.,Rockville,Maryland,"Rockville, Maryland",Antisemitic Incident: Harassment,,,157791,71256,raw,2025-12-16,Swastika,Numbers / Symbols,0.561165301322937,0.494165301322937,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.43230772018432617}, {'term': 'Runic Writing', 'score': 0.4257131814956665}]",Antisemitism,0,Medium,2024,4,2,Swastika graffiti was found in chalk on a door at an elementary school.
71257,2024-04-12,"An elementary school student drew swastikas and ""FUHRER"" on Post-it notes and index cards.",Gaithursburg,Maryland,"Gaithursburg, Maryland",Antisemitic Incident: Harassment,,,157792,71257,raw,2025-12-16,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5988753123283386,0.5318753123283386,0,[],graph_enhanced,"[{'term': 'Swastika', 'score': 0.5101557374000549}, {'term': 'Runic Writing', 'score': 0.4552892744541168}]",Antisemitism,0,Medium,2024,4,2,"An elementary school student drew swastikas and ""FUHRER"" on Post-it notes and index cards."
71258,2024-04-12,Swastikas and racial slurs were written on a desk at a middle school.,Silver Spring,Maryland,"Silver Spring, Maryland",Antisemitic Incident: Vandalism,,,157793,71258,raw,2025-12-16,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5593345724741617,0.5256679058074951,0,[],graph_enhanced,"[{'term': 'Swastika', 'score': 0.4837401509284973}, {'term': 'Hakenkreuz Skinheads', 'score': 0.4668947756290436}]",Antisemitism,0,Medium,2024,4,2,Swastikas and racial slurs were written on a desk at a middle school.
71259,2024-03-19,Swastika graffiti was found at a high school.,Gaithursburg,Maryland,"Gaithursburg, Maryland",Antisemitic Incident: Vandalism,,,157797,71259,raw,2025-12-16,Swastika,Numbers / Symbols,0.6039100252787272,0.5702433586120605,0,[],graph_enhanced,"[{'term': 'Hakenkreuz Skinheads', 'score': 0.5543943643569946}, {'term': 'Burning Neo-Nazi Symbols', 'score': 0.5093953013420105}]",Antisemitism,0,Medium,2024,3,1,Swastika graffiti was found at a high school.
